n,x,y,lx,ly,rx,ry,xT,yT,zT,clx,cly,clz,crx,cry,crz
684.0109,-11.9933,15.6759,-9.6773,14.703,-13.7511,15.7833,NaN,NaN,0.6,-0.0314,0.0026,-0.0259,0.0323,0.0036,-0.0279
687.9913,-11.9823,15.6517,-9.6659,14.6368,-13.8334,15.6722,NaN,NaN,0.6,-0.0314,0.0026,-0.0259,0.0323,0.0037,-0.0279
692.0414,-11.9644,15.626,-9.6478,14.617,-13.8214,15.5977,NaN,NaN,0.6,-0.0314,0.0026,-0.0259,0.0323,0.0037,-0.0279
696.0038,-11.9583,15.6131,-9.6598,14.6241,-13.8335,15.605,NaN,NaN,0.6,-0.0314,0.0026,-0.0259,0.0323,0.0037,-0.028
700.0662,-11.9522,15.6003,-9.6828,14.6368,-13.8041,15.5847,NaN,NaN,0.6,-0.0314,0.0026,-0.0259,0.0323,0.0037,-0.028
703.9792,-11.9349,15.5874,-9.6598,14.6001,-13.804,15.6091,NaN,NaN,0.6,-0.0314,0.0026,-0.0259,0.0323,0.0037,-0.028
707.9856,-11.9179,15.5689,-9.7182,14.603,-13.638,15.5907,NaN,NaN,0.6,-0.0314,0.0026,-0.0259,0.0323,0.0037,-0.028
711.9932,-11.9053,15.5489,-9.5031,14.6294,-13.8344,15.5693,NaN,NaN,0.6,-0.0315,0.0026,-0.0259,0.0323,0.0037,-0.028
715.9755,-11.9521,15.515,-10.0612,14.4441,-14.3353,15.4434,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0323,0.0037,-0.0279
720.0078,-12.1865,15.4865,-11.064,14.5531,-15.0707,15.4669,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0323,0.0037,-0.0281
723.992,-12.9614,15.4124,-12.1806,14.612,-15.9385,14.6447,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0038,-0.0284
728.0085,-14.5608,15.3558,-13.657,14.7199,-16.8284,14.54,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0039,-0.0288
732.0548,-15.736,15.3199,-14.4485,14.6863,-17.9145,14.7898,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0039,-0.0288
736.0308,-16.7145,15.2987,-15.1823,14.8959,-19.0328,14.858,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0039,-0.0288
740.0854,-17.3189,15.2678,-15.7662,14.7554,-19.5549,14.8311,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0039,-0.0288
744.0411,-17.7459,15.2488,-15.8136,14.7772,-20.2559,14.9176,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0039,-0.0288
748.1122,-17.9515,15.224,-15.7533,14.7351,-20.4751,14.8818,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0039,-0.0288
752.0363,-18.0226,15.198,-15.7239,14.7148,-20.3765,14.9094,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0039,-0.0288
756.0181,-18.0176,15.1922,-15.7052,14.7002,-20.0727,15.146,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0039,-0.029
760.0739,-17.9566,15.2049,-15.6708,14.6251,-19.67,15.4531,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0038,-0.029
764.0271,-18.0056,15.2287,-15.789,14.7439,-19.7864,15.6359,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0038,-0.029
768.0587,-18.0108,15.2784,-15.801,14.6833,-19.7487,15.6059,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0038,-0.0291
772.0105,-18.0109,15.3222,-15.7708,14.6745,-19.5779,15.557,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0038,-0.0291
776.0065,-18.0535,15.3577,-15.7891,14.6023,-19.5294,15.6406,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0038,-0.0291
780.0369,-18.108,15.3815,-15.8069,14.5114,-19.6751,15.7498,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0038,-0.0291
784.0266,-18.1318,15.4021,-16.1161,14.6076,-19.7973,15.4527,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0038,-0.0291
787.9902,-18.1081,15.4254,-15.8377,14.4407,-19.6873,15.8016,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0038,-0.0291
791.9948,-18.0887,15.4412,-15.8423,14.5014,-19.774,15.4954,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0038,-0.0291
796.0081,-18.0714,15.4528,-15.7888,14.5345,-19.8042,15.5046,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0038,-0.0291
800.0311,-18.065,15.4644,-15.9082,14.5189,-19.7251,15.6737,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0038,-0.029
804.0104,-18.0826,15.4718,-16.0156,14.5885,-19.7497,15.5942,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0037,-0.029
808.018,-18.0835,15.4602,-15.8601,14.4595,-19.731,15.6678,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0037,-0.029
812.0097,-18.0894,15.4544,-15.8793,14.4437,-19.7738,15.6786,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0037,-0.029
816.0127,-18.1134,15.4502,-15.9208,14.5204,-19.865,15.6307,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
820.0234,-18.1265,15.446,-15.9209,14.4467,-19.8158,15.676,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
824.009,-18.1554,15.4476,-15.9438,14.4106,-20.0475,15.8708,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
828.0046,-18.1567,15.455,-16.063,14.4932,-19.884,15.7345,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
831.9957,-18.1923,15.4641,-15.9436,14.5088,-20.2185,15.8506,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
836.0137,-18.2217,15.4599,-15.9618,14.4366,-20.2855,15.6291,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
840.0036,-18.2405,15.4747,-15.7895,14.3814,-20.2002,15.9186,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
843.9905,-18.2636,15.4821,-15.9979,14.4396,-20.1563,15.9194,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
848.0165,-18.3006,15.4737,-16.0155,14.4468,-20.3583,15.5601,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
852.1748,-18.33,15.4695,-16.0579,14.4628,-20.2669,15.5888,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
856.021,-18.3661,15.4727,-16.0748,14.4817,-20.334,15.6592,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
860.0787,-18.3792,15.4685,-15.998,14.3413,-20.23,15.8196,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
864.025,-18.3919,15.4701,-16.0395,14.4671,-20.0304,15.6798,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
868.1041,-18.4037,15.4585,-16.0642,14.4513,-20.2015,15.5898,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
872.0812,-18.4148,15.4336,-16.0393,14.35,-20.1394,15.4307,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
876.035,-18.4216,15.4161,-16.0638,14.4571,-20.2136,15.4833,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
880.0678,-18.4216,15.4161,-16.045,14.4671,-20.2427,15.6183,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
884.0616,-18.4268,15.3971,-16.069,14.4383,-20.164,15.465,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
888.0216,-18.4332,15.3854,-16.0332,14.4295,-20.2181,15.5839,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
892.02,-18.4265,15.378,-16.0575,14.2286,-20.1453,15.6528,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
896.0217,-18.4151,15.3838,-15.9324,14.3918,-20.1263,15.7074,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
900.0355,-18.403,15.3764,-16.1046,14.2561,-20.0956,15.7485,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
904.0295,-18.4027,15.3573,-16.099,14.3053,-20.1155,15.4349,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
908.0242,-18.4086,15.3515,-16.0983,14.2431,-20.0964,15.7174,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
912.0245,-18.4091,15.3457,-16.099,14.2807,-20.1692,15.6042,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
915.9983,-18.415,15.3399,-16.1344,14.2214,-20.1255,15.58,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
920.0356,-18.4209,15.334,-16.1103,14.3487,-20.3291,15.3805,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
924.0383,-18.4215,15.3033,-16.1237,14.314,-20.089,15.1208,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0038,-0.029
928.0154,-18.4215,15.3033,-16.1523,14.3458,-20.0851,15.5649,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
932.0349,-18.4207,15.2901,-16.1525,14.1983,-20.1083,15.5917,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
936.173,-18.4207,15.2901,-16.1584,14.2171,-20.0785,15.6462,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
940.0373,-18.4271,15.2784,-16.1053,14.2937,-20.1017,15.5146,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
944.0133,-18.4268,15.2594,-16.105,14.2011,-20.0905,15.3814,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0291
948.0294,-18.4268,15.2594,-16.1529,14.1679,-20.0658,15.6002,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0291
952.0207,-18.4268,15.2594,-16.1642,14.2851,-20.059,15.5927,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
956.0267,-18.4219,15.2535,-16.1293,14.191,-20.0477,15.5985,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
960.0402,-18.4337,15.2419,-16.1831,14.2504,-20.292,15.2498,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
964.0247,-18.4206,15.2461,-16.1712,14.3358,-20.0301,15.5466,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
968.0848,-18.4219,15.2535,-16.1592,14.1809,-20.0654,15.4226,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
972.0641,-18.4206,15.2461,-16.1889,14.3184,-20.0715,15.3915,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
976.0265,-18.4211,15.2403,-16.1474,14.1925,-20.1027,15.5029,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
980.0439,-18.422,15.2286,-16.1647,14.1563,-20.0356,15.4771,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
984.0084,-18.4207,15.2212,-16.1771,14.2808,-19.9934,15.3214,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
988.0396,-18.4144,15.2329,-16.1284,14.3255,-19.9694,15.5786,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
992.0423,-18.422,15.2286,-16.1702,14.1563,-20.2366,15.4211,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
996.0241,-18.4271,15.2096,-16.1046,14.2069,-20.2545,15.3783,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0291
1000.1285,-18.4267,15.2154,-16.1289,14.2952,-20.0423,15.5541,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
1004.0305,-18.4207,15.2212,-16.0865,14.23,-20.1509,15.3996,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1008.046,-18.4217,15.2096,-16.1223,14.1896,-20.1822,15.4414,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1012.028,-18.433,15.2037,-16.2122,14.1535,-20.2179,15.381,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1016.091,-18.4335,15.1979,-16.1415,14.2475,-20.1079,15.3445,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
1020.0377,-18.4335,15.1979,-16.1654,14.2186,-20.1089,15.4023,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1024.0517,-18.4394,15.1921,-16.1352,14.2098,-20.1645,15.3451,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1028.0092,-18.452,15.1937,-16.176,14.2489,-20.2427,15.3901,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1032.0164,-18.4626,15.1746,-16.1353,14.1361,-20.2241,15.3944,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1036.0054,-18.4584,15.182,-16.2251,14.1983,-20.1388,15.5061,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1040.0192,-18.4562,15.1863,-16.0869,14.1997,-20.1445,15.4114,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
1044.0389,-18.4631,15.1688,-16.1172,14.11,-20.2121,15.4313,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1048.1631,-18.4639,15.182,-16.1411,14.2532,-20.132,15.6126,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1052.0245,-18.457,15.1995,-16.1827,14.2562,-20.0656,15.6697,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1056.0413,-18.4506,15.2112,-16.1949,14.1896,-20.0833,15.6077,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1060.0847,-18.4511,15.2053,-16.1168,14.1404,-20.0907,15.3563,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1064.0887,-18.4461,15.1995,-16.1642,14.2851,-20.0838,15.2348,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1068.1298,-18.439,15.1979,-16.1592,14.1809,-20.0099,15.4102,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1072.0932,-18.433,15.2037,-16.1654,14.194,-20.0301,15.5466,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1075.9995,-18.4207,15.2212,-16.1944,14.2938,-19.9873,15.5359,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1080.0261,-18.4212,15.2154,-16.1823,14.1882,-20.1881,15.5052,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1084.0615,-18.4262,15.2212,-16.1702,14.1809,-20.0954,15.5013,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1087.9923,-18.4203,15.227,-16.1882,14.2316,-20.0041,15.4605,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
1091.9817,-18.4153,15.2212,-16.0387,14.2141,-20.1581,15.4709,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
1096.0128,-18.4155,15.1963,-16.0999,14.1708,-20.0783,15.1904,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1100.0457,-18.4088,15.1889,-16.1764,14.2923,-20.047,15.3321,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1104.152,-18.4088,15.1889,-16.1341,14.178,-20.0781,15.3546,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1108.0379,-18.4201,15.1831,-16.2368,14.2606,-20.1577,15.1984,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0038,-0.0289
1112.0173,-18.4218,15.1847,-16.0986,14.311,-20.1208,15.3209,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0038,-0.029
1116.0886,-18.4156,15.1714,-16.1886,14.2258,-19.949,15.2589,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1120.0554,-18.4035,15.164,-16.1344,14.246,-19.7988,15.3213,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1124.0191,-18.3968,15.1566,-16.1352,14.2344,-20.0427,15.3204,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1128.0075,-18.3918,15.1508,-16.1407,14.1852,-20.0236,15.4001,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1132.014,-18.3846,15.1492,-16.147,14.1983,-19.9146,15.4214,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1136.0238,-18.3737,15.1492,-16.1651,14.1997,-19.8646,15.4533,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1140.0858,-18.3728,15.1609,-16.1702,14.1563,-19.9429,15.4288,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1144.0197,-18.3674,15.1609,-16.1646,14.2301,-20.0001,15.3984,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1148.02,-18.3669,15.1667,-16.2074,14.2403,-19.908,15.4582,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1152.0141,-18.3546,15.1842,-16.1944,14.2692,-19.9308,15.5352,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0287
1156.0866,-18.3428,15.1958,-16.0994,14.2749,-19.9074,15.5336,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1160.1014,-18.3423,15.2016,-16.1469,14.2721,-19.9616,15.469,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1164.0155,-18.3544,15.2091,-16.194,14.275,-19.9984,15.4412,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1168.0656,-18.3552,15.2223,-16.1885,14.275,-19.9447,15.5,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1172.1311,-18.3552,15.2223,-16.2066,14.2519,-19.9735,15.3877,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1176.0546,-18.3607,15.2223,-16.1583,14.2909,-20.0406,15.2744,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1180.0165,-18.3666,15.2165,-16.2003,14.2634,-19.9679,15.3433,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
1184.1039,-18.3661,15.2223,-16.2239,14.2403,-19.9381,15.4673,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1188.0043,-18.3666,15.2165,-16.2298,14.2099,-19.9372,15.3401,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1192.0634,-18.373,15.2048,-16.2295,14.1419,-19.9367,15.346,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1196.0211,-18.3789,15.199,-16.1529,14.2171,-20.1565,15.3745,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1200.0235,-18.3912,15.1815,-16.2188,14.2345,-20.0359,15.2434,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1204.0128,-18.3968,15.1566,-16.2311,14.1187,-20.0239,15.1412,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1208.0471,-18.4086,15.145,-16.2432,14.1752,-20.1267,15.3151,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1212.0622,-18.4154,15.1275,-16.2487,14.126,-20.097,15.2305,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1216.1215,-18.4205,15.1084,-16.2417,14.1245,-20.0057,15.0952,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0038,-0.0289
1220.0497,-18.4215,15.0967,-16.2358,14.1057,-19.9433,15.2396,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1224.1567,-18.4152,15.0835,-16.1945,14.1462,-19.8956,15.1536,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1228.0976,-18.4095,15.0645,-16.213,14.1419,-19.8642,15.1119,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0288
1232.048,-18.4082,15.0571,-16.2365,14.1926,-19.8949,15.1846,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1236.0272,-18.4032,15.0512,-16.242,14.1926,-19.8528,15.2124,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1240.1031,-18.3906,15.0497,-16.2483,14.2056,-19.8769,15.3219,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1244.0297,-18.3847,15.0555,-16.2122,14.2027,-19.8278,15.3673,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1248.0399,-18.3842,15.0613,-16.2306,14.1983,-20.0592,15.2006,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1252.031,-18.3847,15.0555,-16.2365,14.168,-20.0779,15.1711,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1256.0416,-18.3788,15.0613,-16.2244,14.1853,-19.9683,15.2236,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1260.0117,-18.3724,15.073,-16.2239,14.2157,-19.9005,15.2984,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
1264.0073,-18.385,15.0745,-16.2966,14.1912,-20.0713,15.208,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
1268.0275,-18.3917,15.0819,-16.1835,14.2446,-20.072,15.177,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
1272.0407,-18.3908,15.0936,-16.1588,14.2359,-19.9749,15.2562,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
1276.0261,-18.3962,15.0936,-16.2432,14.1752,-19.9374,15.315,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1280.0372,-18.4089,15.0952,-16.2608,14.2563,-20.0774,15.177,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1284.0238,-18.4148,15.0893,-16.2785,14.1651,-20.0727,15.2155,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
1288.0629,-18.4207,15.0835,-16.1757,14.1809,-19.9369,15.1819,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.0289
1292.0345,-18.3801,15.0687,-16.0869,14.2488,-19.5116,14.9208,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0038,-0.0289
1296.0297,-18.1794,15.0996,-15.3432,14.5089,-18.5173,15.4242,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0037,-0.029
1300.0332,-17.5526,15.0944,-14.5494,14.3449,-17.6315,14.9461,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0038,-0.0291
1304.0365,-16.4268,15.0765,-13.592,14.478,-16.7329,14.7183,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0038,-0.0293
1308.0343,-15.5447,15.0517,-12.8206,14.4795,-16.26,14.5081,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0039,-0.0292
1312.0394,-15.0285,15.0205,-12.3093,14.4615,-16.0103,14.2994,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0039,-0.0289
1316.1314,-14.7208,14.9745,-11.9233,14.441,-15.9562,14.1721,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0039,-0.0286
1320.0072,-14.6196,14.9425,-12.1111,14.3973,-15.8189,14.4262,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0039,-0.0285
1324.0696,-14.5486,14.9192,-12.0226,14.6216,-15.9624,14.308,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0039,-0.0286
1328.0241,-14.5009,14.8788,-12.0168,14.6031,-16.0152,13.9914,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0039,-0.0286
1332.0385,-14.4712,14.8399,-12.0868,14.5038,-16.0093,13.9972,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0039,-0.0286
1336.1621,-14.4179,14.824,-12.0168,14.4156,-15.8963,14.3642,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0039,-0.0286
1340.0127,-14.383,14.7794,-12.0695,14.4668,-15.8854,14.3151,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0039,-0.0287
1344.0136,-14.3234,14.7505,-11.9464,14.5447,-15.9445,14.1345,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0039,-0.0288
1348.0191,-14.2531,14.7403,-11.8817,14.4864,-15.8964,14.2905,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0321,0.0039,-0.0288
1352.0178,-14.2177,14.7258,-12.0404,14.5563,-15.9849,14.1793,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0039,-0.0286
1356.0126,-14.2053,14.7243,-11.9415,14.4851,-15.986,14.1866,NaN,NaN,0.6,-0.0316,0.0026,-0.0259,0.0322,0.0039,-0.0285
